Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,18:29,A9,0.11
BW25113,wt,JOE6970,40 ng/mL,29-Nov,18:29,B4,0.487
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,18:29,B5,0.225
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,18:29,B6,0.115
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,18:29,B7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,18:29,B8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,18:29,B9,0.113
BW25113,wt,JOE6970,20 ng/mL,29-Nov,18:29,C4,0.689
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,18:29,C5,0.295
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,18:29,C6,0.118
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,18:29,C7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,18:29,C8,0.118
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,18:29,C9,0.117
BW25113,wt,JOE6970,10 ng/mL,29-Nov,18:29,D4,1.374
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,18:29,D5,1.248
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,18:29,D6,0.136
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,18:29,D7,0.134
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,18:29,D8,0.149
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,18:29,D9,0.136
BW25113,wt,JOE6970,5 ng/mL,29-Nov,18:29,E4,1.331
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,18:29,E5,1.24
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,18:29,E6,0.137
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,18:29,E7,0.143
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,18:29,E8,0.146
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,18:29,E9,0.142
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,18:29,F4,1.287
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,18:29,F5,1.219
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,18:29,F6,1.214
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,18:29,F7,1.292
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,18:29,F8,1.225
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,18:29,F9,1.294
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,18:29,G4,1.268
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,18:29,G5,1.181
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,18:29,G6,1.252
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,18:29,G7,1.302
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,18:29,G8,1.292
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,18:29,G9,1.258
BW25113,wt,JOE6970,0 ng/mL,29-Nov,18:29,H4,1.25
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,18:29,H5,1.202
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,18:29,H6,1.224
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,18:29,H7,1.261
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,18:29,H8,1.259
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,18:29,H9,1.222
BW25113,wt,JOE6970,0 ng/mL,17-Nov,18:29,H4,1.268
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,18:29,H5,1.231
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,18:29,H6,1.261
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,18:29,H7,1.272
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,18:29,H8,1.255
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,18:29,H9,1.279
BW25113,wt,JOE6970,0 ng/mL,22-Nov,18:29,H4,1.283
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,18:29,H5,1.229
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,18:29,H6,1.261
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,18:29,H7,1.278
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,18:29,H8,1.268
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,18:29,H9,1.275
BW25113,wt,JOE6970,80 ng/mL,8-Nov,18:59,D4,0.137
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,18:59,D5,0.121
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,18:59,D6,0.107
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,18:59,D7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,18:59,D8,0.105
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,8-Nov,18:59,D9,0.107
BW25113,wt,JOE6970,40 ng/mL,8-Nov,18:59,E4,0.813
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,8-Nov,18:59,E5,0.149
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,8-Nov,18:59,E6,0.114
BW25113,d_acrAB,JOE6975,40 ng/mL,8-Nov,18:59,E7,0.112
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,8-Nov,18:59,E8,0.112
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,8-Nov,18:59,E9,0.112
BW25113,wt,JOE6970,20 ng/mL,8-Nov,18:59,F4,0.612
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,8-Nov,18:59,F5,0.39
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,8-Nov,18:59,F6,0.114
BW25113,d_acrAB,JOE6975,20 ng/mL,8-Nov,18:59,F7,0.136
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,8-Nov,18:59,F8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,8-Nov,18:59,F9,0.114
BW25113,wt,JOE6970,10 ng/mL,8-Nov,18:59,G4,1.376
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,8-Nov,18:59,G5,1.342
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,8-Nov,18:59,G6,0.137
BW25113,d_acrAB,JOE6975,10 ng/mL,8-Nov,18:59,G7,0.132
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,8-Nov,18:59,G8,0.129
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,8-Nov,18:59,G9,0.13
BW25113,wt,JOE6970,0 ng/mL,8-Nov,18:59,H4,1.377
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,8-Nov,18:59,H5,1.339
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,8-Nov,18:59,H6,1.378
BW25113,d_acrAB,JOE6975,0 ng/mL,8-Nov,18:59,H7,1.392
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,8-Nov,18:59,H8,1.399
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,8-Nov,18:59,H9,1.412
BW25113,wt,JOE6970,80 ng/mL,10-Nov,18:59,C4,0.141
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,10-Nov,18:59,C5,0.206
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,10-Nov,18:59,C6,0.118
BW25113,d_acrAB,JOE6975,80 ng/mL,10-Nov,18:59,C7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,10-Nov,18:59,C8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,10-Nov,18:59,C9,0.11
BW25113,wt,JOE6970,40 ng/mL,10-Nov,18:59,D4,0.499
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,10-Nov,18:59,D5,0.395
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,10-Nov,18:59,D6,0.118
BW25113,d_acrAB,JOE6975,40 ng/mL,10-Nov,18:59,D7,0.119
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,10-Nov,18:59,D8,0.113
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,10-Nov,18:59,D9,0.116
BW25113,wt,JOE6970,20 ng/mL,10-Nov,18:59,E4,0.473
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,10-Nov,18:59,E5,0.411
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,10-Nov,18:59,E6,0.129
BW25113,d_acrAB,JOE6975,20 ng/mL,10-Nov,18:59,E7,0.13
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,10-Nov,18:59,E8,0.12
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,10-Nov,18:59,E9,0.119
BW25113,wt,JOE6970,10 ng/mL,10-Nov,18:59,F4,1.378
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,10-Nov,18:59,F5,1.345
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,10-Nov,18:59,F6,0.14
BW25113,d_acrAB,JOE6975,10 ng/mL,10-Nov,18:59,F7,0.135
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,10-Nov,18:59,F8,0.132
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,10-Nov,18:59,F9,0.137
BW25113,wt,JOE6970,5 ng/mL,10-Nov,18:59,G4,1.363
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,10-Nov,18:59,G5,1.296
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,10-Nov,18:59,G6,0.14
BW25113,d_acrAB,JOE6975,5 ng/mL,10-Nov,18:59,G7,0.138
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,10-Nov,18:59,G8,0.137
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,10-Nov,18:59,G9,0.14
BW25113,wt,JOE6970,0 ng/mL,10-Nov,18:59,H4,1.329
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,10-Nov,18:59,H5,1.245
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,10-Nov,18:59,H6,1.328
BW25113,d_acrAB,JOE6975,0 ng/mL,10-Nov,18:59,H7,1.602
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,10-Nov,18:59,H8,1.616
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,10-Nov,18:59,H9,1.553
BW25113,wt,JOE6970,80 ng/mL,15-Nov,18:59,A4,0.198
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,18:59,A5,0.117
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,18:59,A6,0.114
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,18:59,A7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,18:59,A8,0.117
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,18:59,A9,0.111
BW25113,wt,JOE6970,40 ng/mL,15-Nov,18:59,B4,0.15
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,18:59,B5,0.124
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,18:59,B6,0.117
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,18:59,B7,0.118
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,18:59,B8,0.121
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,18:59,B9,0.115
BW25113,wt,JOE6970,20 ng/mL,15-Nov,18:59,C4,0.319
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,18:59,C5,0.223
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,18:59,C6,0.117
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,18:59,C7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,18:59,C8,0.119
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,18:59,C9,0.114
BW25113,wt,JOE6970,10 ng/mL,15-Nov,18:59,D4,1.341
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,18:59,D5,1.26
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,18:59,D6,0.15
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,18:59,D7,0.155
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,18:59,D8,0.175
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,18:59,D9,0.15
BW25113,wt,JOE6970,5 ng/mL,15-Nov,18:59,E4,1.332
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,18:59,E5,1.302
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,18:59,E6,0.135
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,18:59,E7,0.143
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,18:59,E8,0.166
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,18:59,E9,0.15
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,18:59,F4,1.315
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,18:59,F5,1.244
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,18:59,F6,0.971
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,18:59,F7,1.032
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,18:59,F8,1.16
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,18:59,F9,0.993
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,18:59,G4,1.297
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,18:59,G5,1.222
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,18:59,G6,1.29
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,18:59,G7,1.288
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,18:59,G8,1.286
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,18:59,G9,1.303
BW25113,wt,JOE6970,0 ng/mL,15-Nov,18:59,H4,1.269
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,18:59,H5,1.216
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,18:59,H6,1.253
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,18:59,H7,1.25
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,18:59,H8,1.26
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,18:59,H9,1.263
BW25113,wt,JOE6970,10 ng/mL,17-Nov,18:59,A4,1.27
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,18:59,A5,0.994
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,18:59,A6,0.156
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,18:59,A7,0.153
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,18:59,A8,0.139
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,18:59,A9,0.138
BW25113,wt,JOE6970,5 ng/mL,17-Nov,18:59,B4,1.329
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,18:59,B5,1.286
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,18:59,B6,0.153
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,18:59,B7,0.154
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,18:59,B8,0.157
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,18:59,B9,0.147
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,18:59,C4,1.32
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,18:59,C5,1.254
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,18:59,C6,0.551
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,18:59,C7,0.399
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,18:59,C8,0.543
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,18:59,C9,0.531
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,18:59,D4,1.315
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,18:59,D5,1.248
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,18:59,D6,1.3
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,18:59,D7,1.322
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,18:59,D8,1.316
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,18:59,D9,1.339
BW25113,wt,JOE6970,10 ng/mL,22-Nov,18:59,A4,1.297
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,18:59,A5,1.247
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,18:59,A6,0.136
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,18:59,A7,0.148
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,18:59,A8,0.154
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,18:59,A9,0.147
BW25113,wt,JOE6970,5 ng/mL,22-Nov,18:59,B4,1.332
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,18:59,B5,1.263
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,18:59,B6,0.867
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,18:59,B7,0.975
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,18:59,B8,0.853
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,18:59,B9,0.968
BW25113,wt,JOE6970,2.5 ng/mL,22-Nov,18:59,C4,1.319
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,22-Nov,18:59,C5,1.248
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,22-Nov,18:59,C6,1.303
BW25113,d_acrAB,JOE6975,2.5 ng/mL,22-Nov,18:59,C7,1.315
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,22-Nov,18:59,C8,1.303
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,22-Nov,18:59,C9,1.312
BW25113,wt,JOE6970,80 ng/mL,29-Nov,18:59,A4,0.138
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,29-Nov,18:59,A5,0.119
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,29-Nov,18:59,A6,0.111
BW25113,d_acrAB,JOE6975,80 ng/mL,29-Nov,18:59,A7,0.113
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,29-Nov,18:59,A8,0.109
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,18:59,A9,0.11
BW25113,wt,JOE6970,40 ng/mL,29-Nov,18:59,B4,0.567
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,18:59,B5,0.252
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,18:59,B6,0.115
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,18:59,B7,0.116
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,18:59,B8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,18:59,B9,0.112
BW25113,wt,JOE6970,20 ng/mL,29-Nov,18:59,C4,0.678
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,18:59,C5,0.287
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,18:59,C6,0.118
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,18:59,C7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,18:59,C8,0.118
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,18:59,C9,0.116
BW25113,wt,JOE6970,10 ng/mL,29-Nov,18:59,D4,1.375
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,18:59,D5,1.248
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,18:59,D6,0.135
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,18:59,D7,0.132
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,18:59,D8,0.148
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,18:59,D9,0.134
BW25113,wt,JOE6970,5 ng/mL,29-Nov,18:59,E4,1.331
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,18:59,E5,1.238
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,18:59,E6,0.137
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,18:59,E7,0.142
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,18:59,E8,0.145
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,18:59,E9,0.141
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,18:59,F4,1.287
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,18:59,F5,1.216
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,18:59,F6,1.212
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,18:59,F7,1.293
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,18:59,F8,1.224
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,18:59,F9,1.293
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,18:59,G4,1.267
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,18:59,G5,1.179
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,18:59,G6,1.252
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,18:59,G7,1.302
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,18:59,G8,1.29
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,18:59,G9,1.258
BW25113,wt,JOE6970,0 ng/mL,29-Nov,18:59,H4,1.248
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,18:59,H5,1.2
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,18:59,H6,1.224
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,18:59,H7,1.261
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,18:59,H8,1.258
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,18:59,H9,1.221
BW25113,wt,JOE6970,0 ng/mL,17-Nov,18:59,H4,1.267
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,18:59,H5,1.229
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,18:59,H6,1.26
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,18:59,H7,1.27
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,18:59,H8,1.253
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,18:59,H9,1.278
BW25113,wt,JOE6970,0 ng/mL,22-Nov,18:59,H4,1.281
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,18:59,H5,1.225
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,18:59,H6,1.259
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,18:59,H7,1.276
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,18:59,H8,1.266
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,18:59,H9,1.273
BW25113,wt,JOE6970,80 ng/mL,8-Nov,19:29,D4,0.136
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,19:29,D5,0.121
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,19:29,D6,0.106
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,19:29,D7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,19:29,D8,0.105
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,8-Nov,19:29,D9,0.107
BW25113,wt,JOE6970,40 ng/mL,8-Nov,19:29,E4,0.872
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,8-Nov,19:29,E5,0.156
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,8-Nov,19:29,E6,0.114
BW25113,d_acrAB,JOE6975,40 ng/mL,8-Nov,19:29,E7,0.112
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,8-Nov,19:29,E8,0.112
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,8-Nov,19:29,E9,0.112
BW25113,wt,JOE6970,20 ng/mL,8-Nov,19:29,F4,0.598
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,8-Nov,19:29,F5,0.382
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,8-Nov,19:29,F6,0.114
BW25113,d_acrAB,JOE6975,20 ng/mL,8-Nov,19:29,F7,0.135
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,8-Nov,19:29,F8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,8-Nov,19:29,F9,0.114
BW25113,wt,JOE6970,10 ng/mL,8-Nov,19:29,G4,1.376
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,8-Nov,19:29,G5,1.343
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,8-Nov,19:29,G6,0.136
BW25113,d_acrAB,JOE6975,10 ng/mL,8-Nov,19:29,G7,0.132
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,8-Nov,19:29,G8,0.129
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,8-Nov,19:29,G9,0.129
BW25113,wt,JOE6970,0 ng/mL,8-Nov,19:29,H4,1.378
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,8-Nov,19:29,H5,1.339
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,8-Nov,19:29,H6,1.381
BW25113,d_acrAB,JOE6975,0 ng/mL,8-Nov,19:29,H7,1.394
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,8-Nov,19:29,H8,1.402
