Strain,Mutations,Number/ID,Tet Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,14:29,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,14:29,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,14:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,14:29,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,14:29,D4,0.79
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,14:29,D5,0.673
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,14:29,D6,0.105
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,14:29,D7,0.105
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,14:29,D8,0.112
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,14:29,D9,0.11
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,14:29,E4,1.169
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,14:29,E5,1.053
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,14:29,E6,0.162
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,14:29,E7,0.152
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,14:29,E8,0.168
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,14:29,E9,0.153
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,14:29,F4,1.271
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,14:29,F5,1.187
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,14:29,F6,0.634
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,14:29,F7,0.659
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,14:29,F8,0.681
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,14:29,F9,0.612
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,14:29,H4,1.307
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,14:29,H5,1.341
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,14:29,H6,1.232
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,14:29,H7,1.249
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,14:29,H8,1.377
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,14:29,H9,1.382
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,14:59,C4,0.364
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,14:59,C5,0.299
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,14:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,14:59,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,14:59,C8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,14:59,C9,0.1
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,14:59,D4,0.736
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,14:59,D5,0.701
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,14:59,D6,0.106
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,14:59,D7,0.111
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,14:59,D8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,14:59,D9,0.11
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,14:59,E4,1.138
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,14:59,E5,1.076
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,14:59,E6,0.314
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,14:59,E7,0.172
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,14:59,E8,0.16
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,14:59,E9,0.159
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,14:59,F4,1.28
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,14:59,F5,1.232
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,14:59,F6,0.781
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,14:59,F7,0.675
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,14:59,F8,0.623
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,14:59,F9,0.633
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,14:59,H4,1.351
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,14:59,H5,1.312
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,14:59,H6,1.226
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,14:59,H7,1.271
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,14:59,H8,1.424
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,14:59,H9,1.407
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,14:59,C4,0.415
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,14:59,C5,0.332
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,14:59,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,14:59,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,14:59,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,14:59,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,14:59,D4,0.843
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,14:59,D5,0.714
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,14:59,D6,0.106
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,14:59,D7,0.106
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,14:59,D8,0.113
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,14:59,D9,0.11
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,14:59,E4,1.186
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,14:59,E5,1.068
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,14:59,E6,0.169
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,14:59,E7,0.156
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,14:59,E8,0.174
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,14:59,E9,0.158
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,14:59,F4,1.276
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,14:59,F5,1.192
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,14:59,F6,0.692
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,14:59,F7,0.716
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,14:59,F8,0.735
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,14:59,F9,0.664
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,14:59,H4,1.309
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,14:59,H5,1.342
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,14:59,H6,1.236
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,14:59,H7,1.252
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,14:59,H8,1.38
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,14:59,H9,1.385
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,15:29,C4,0.385
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,15:29,C5,0.32
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,15:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,15:29,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,15:29,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,15:29,C9,0.1
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,15:29,D4,0.773
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,15:29,D5,0.726
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,15:29,D6,0.107
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,15:29,D7,0.111
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,15:29,D8,0.107
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,15:29,D9,0.111
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,15:29,E4,1.157
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,15:29,E5,1.088
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,15:29,E6,0.358
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,15:29,E7,0.178
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,15:29,E8,0.165
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,15:29,E9,0.164
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,15:29,F4,1.282
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,15:29,F5,1.231
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,15:29,F6,0.827
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,15:29,F7,0.725
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,15:29,F8,0.671
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,15:29,F9,0.685
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,15:29,H4,1.351
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,15:29,H5,1.312
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,15:29,H6,1.225
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,15:29,H7,1.272
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,15:29,H8,1.423
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,15:29,H9,1.407
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,15:29,C4,0.423
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,15:29,C5,0.351
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,15:29,C6,0.098
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,15:29,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,15:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,15:29,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,15:29,D4,0.89
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,15:29,D5,0.76
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,15:29,D6,0.107
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,15:29,D7,0.107
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,15:29,D8,0.114
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,15:29,D9,0.111
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,15:29,E4,1.196
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,15:29,E5,1.081
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,15:29,E6,0.178
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,15:29,E7,0.164
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,15:29,E8,0.182
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,15:29,E9,0.163
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,15:29,F4,1.28
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,15:29,F5,1.196
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,15:29,F6,0.742
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,15:29,F7,0.761
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,15:29,F8,0.782
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,15:29,F9,0.718
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,15:29,H4,1.31
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,15:29,H5,1.344
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,15:29,H6,1.24
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,15:29,H7,1.257
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,15:29,H8,1.382
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,15:29,H9,1.388
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,15:59,C4,0.406
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,15:59,C5,0.343
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,15:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,15:59,C7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,15:59,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,15:59,C9,0.1
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,15:59,D4,0.819
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,15:59,D5,0.755
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,15:59,D6,0.108
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,15:59,D7,0.112
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,15:59,D8,0.108
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,15:59,D9,0.112
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,15:59,E4,1.174
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,15:59,E5,1.102
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,15:59,E6,0.401
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,15:59,E7,0.184
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,15:59,E8,0.171
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,15:59,E9,0.17
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,15:59,F4,1.289
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,15:59,F5,1.236
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,15:59,F6,0.88
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,15:59,F7,0.775
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,15:59,F8,0.723
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,15:59,F9,0.739
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,15:59,H4,1.356
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,15:59,H5,1.316
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,15:59,H6,1.228
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,15:59,H7,1.277
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,15:59,H8,1.426
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,15:59,H9,1.411
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,15:59,C4,0.43
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,15:59,C5,0.372
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,15:59,C6,0.098
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,15:59,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,15:59,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,15:59,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,15:59,D4,0.929
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,15:59,D5,0.811
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,15:59,D6,0.108
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,15:59,D7,0.107
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,15:59,D8,0.115
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,15:59,D9,0.112
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,15:59,E4,1.203
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,15:59,E5,1.095
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,15:59,E6,0.188
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,15:59,E7,0.17
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,15:59,E8,0.192
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,15:59,E9,0.168
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,15:59,F4,1.283
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,15:59,F5,1.199
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,15:59,F6,0.785
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,15:59,F7,0.807
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,15:59,F8,0.827
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,15:59,F9,0.766
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,15:59,H4,1.312
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,15:59,H5,1.345
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,15:59,H6,1.241
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,15:59,H7,1.259
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,15:59,H8,1.386
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,15:59,H9,1.391
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,16:29,C4,0.434
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,16:29,C5,0.367
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,16:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,16:29,C7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,16:29,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,16:29,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,16:29,D4,0.859
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,16:29,D5,0.795
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,16:29,D6,0.108
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,16:29,D7,0.113
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,16:29,D8,0.109
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,16:29,D9,0.112
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,16:29,E4,1.187
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,16:29,E5,1.112
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,16:29,E6,0.45
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,16:29,E7,0.195
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,16:29,E8,0.176
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,16:29,E9,0.177
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,16:29,F4,1.293
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,16:29,F5,1.236
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,16:29,F6,0.922
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,16:29,F7,0.821
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,16:29,F8,0.771
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,16:29,F9,0.788
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,16:29,H4,1.359
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,16:29,H5,1.318
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,16:29,H6,1.23
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,16:29,H7,1.28
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,16:29,H8,1.43
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,16:29,H9,1.415
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,16:29,C4,0.44
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,16:29,C5,0.391
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,16:29,C6,0.098
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,16:29,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,16:29,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,16:29,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,16:29,D4,0.965
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,16:29,D5,0.867
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,16:29,D6,0.109
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,16:29,D7,0.109
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,16:29,D8,0.116
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,16:29,D9,0.113
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,16:29,E4,1.209
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,16:29,E5,1.105
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,16:29,E6,0.198
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,16:29,E7,0.177
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,16:29,E8,0.2
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,16:29,E9,0.174
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,16:29,F4,1.285
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,16:29,F5,1.202
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,16:29,F6,0.836
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,16:29,F7,0.862
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,16:29,F8,0.884
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,16:29,F9,0.808
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,16:29,H4,1.311
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,16:29,H5,1.345
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,16:29,H6,1.244
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,16:29,H7,1.261
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,16:29,H8,1.387
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,16:29,H9,1.393
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,16:59,C4,0.457
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,16:59,C5,0.388
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,16:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,16:59,C7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,16:59,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,16:59,C9,0.1
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,16:59,D4,0.898
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,16:59,D5,0.835
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,16:59,D6,0.109
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,16:59,D7,0.114
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,16:59,D8,0.11
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,16:59,D9,0.113
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,16:59,E4,1.194
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,16:59,E5,1.119
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,16:59,E6,0.47
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,16:59,E7,0.205
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,16:59,E8,0.185
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,16:59,E9,0.185
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,16:59,F4,1.295
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,16:59,F5,1.236
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,16:59,F6,0.957
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,16:59,F7,0.871
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,16:59,F8,0.816
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,16:59,F9,0.833
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,16:59,H4,1.359
